name	asciiname	longitude	latitude	countryCode	population
Matriz de Camaragibe	Matriz de Camaragibe	-35.53333	-9.15167	BR	18705
Matinha	Matinha	-45.03361	-3.10056	BR	6851
Maribondo	Maribondo	-36.30528	-9.57722	BR	10475
Mari	Mari	-35.31944	-7.06	BR	17535
Marechal Deodoro	Marechal Deodoro	-35.895	-9.71028	BR	50571
Marco	Marco	-40.14667	-3.12389	BR	14501
Marapanim	Marapanim	-47.69972	-0.7175	BR	10236
Maraial	Maraial	-35.80889	-8.7825	BR	14203
Maragogi	Maragogi	-35.2225	-9.01222	BR	16066
Maracanaú	Maracanau	-38.62556	-3.87667	BR	193529
Maracanã	Maracana	-47.45371	-0.76614	BR	12682
Maracaçumé	Maracacume	-45.95917	-2.04278	BR	14164
Marabá	Maraba	-49.13232	-5.38146	BR	145860
Mamanguape	Mamanguape	-35.12611	-6.83861	BR	27606
Major Isidoro	Major Isidoro	-36.985	-9.53222	BR	8507
Maceió	Maceio	-35.73528	-9.66583	BR	954991
Macau	Macau	-36.63444	-5.115	BR	18070
Macaparana	Macaparana	-35.45306	-7.55472	BR	14362
Macapá	Macapa	-51.06639	0.03889	BR	338936
Macaíba	Macaiba	-35.35389	-5.85833	BR	40015
Luzilândia	Luzilandia	-42.37028	-3.45778	BR	12999
Luís Correia	Luis Correia	-41.66694	-2.87917	BR	11479
Limoeiro do Norte	Limoeiro do Norte	-38.09806	-5.14556	BR	29449
Limoeiro	Limoeiro	-35.45028	-7.87472	BR	42328
Lavras da Mangabeira	Lavras da Mangabeira	-38.96444	-6.75333	BR	17221
Lajedo	Lajedo	-36.32	-8.66361	BR	25261
Lago da Pedra	Lago da Pedra	-45.23824	-4.28674	BR	25996
Lagoa Seca	Lagoa Seca	-35.85361	-7.17083	BR	8103
Lagoa Nova	Lagoa Nova	-36.48333	-6.1	BR	5984
Lagoa do Itaenga	Lagoa do Itaenga	-35.29028	-7.93611	BR	17719
Lagoa da Canoa	Lagoa da Canoa	-36.73778	-9.82972	BR	13422
Juruti	Juruti	-56.09222	-2.15222	BR	13333
Juripiranga	Juripiranga	-35.23806	-7.37333	BR	8320
Junqueiro	Junqueiro	-36.47583	-9.92528	BR	7740
Jucurutu	Jucurutu	-37.02028	-6.03389	BR	11535
Jucás	Jucas	-39.5275	-6.52528	BR	14821
Juazeiro do Norte	Juazeiro do Norte	-39.31528	-7.21306	BR	225230
Juàzeirinho	Juazeirinho	-38.05	-6.81667	BR	8846
José de Freitas	Jose de Freitas	-42.57556	-4.75639	BR	21432
Joaquim Nabuco	Joaquim Nabuco	-35.53333	-8.62444	BR	9965
João Pessoa	Joao Pessoa	-34.86306	-7.115	BR	650883
João Câmara	Joao Camara	-35.81972	-5.5375	BR	19885
João Alfredo	Joao Alfredo	-35.58833	-7.85583	BR	11334
Girau do Ponciano	Girau do Ponciano	-36.82889	-9.88417	BR	9606
Jardim do Seridó	Jardim do Serido	-36.77444	-6.58444	BR	9520
Jardim de Piranhas	Jardim de Piranhas	-37.35194	-6.37861	BR	10935
Jardim	Jardim	-39.05667	-3.46444	BR	7189
Jaicós	Jaicos	-41.13778	-7.35917	BR	7107
Jaguaruana	Jaguaruana	-37.78111	-4.83389	BR	21790
Jaguaribe	Jaguaribe	-38.62194	-5.89056	BR	23065
Jacaraú	Jacarau	-35.29278	-6.61222	BR	7035
Jaboatão	Jaboatao	-35.00139	-8.18028	BR	702621
Itupiranga	Itupiranga	-49.32667	-5.13472	BR	21301
Itaueira	Itaueira	-43.02556	-7.60333	BR	5146
Itaquitinga	Itaquitinga	-35.10167	-7.66778	BR	11128
Itacoatiara	Itacoatiara	-58.44417	-3.14306	BR	64937
Itaporanga	Itaporanga	-38.15028	-7.30444	BR	15890
Itapissuma	Itapissuma	-34.89222	-7.77639	BR	16673
Itapipoca	Itapipoca	-39.57861	-3.49444	BR	55784
Itapecuru Mirim	Itapecuru Mirim	-44.35861	-3.3925	BR	34943
Itapagé	Itapage	-39.58611	-3.68667	BR	32043
Itamaracá	Itamaraca	-34.82556	-7.74778	BR	14969
Itaituba	Itaituba	-55.98361	-4.27611	BR	64756
Itaitinga	Itaitinga	-38.52806	-3.96944	BR	30938
Itaíba	Itaiba	-37.42278	-8.9475	BR	13864
Itabaiana	Itabaiana	-35.3325	-7.32861	BR	19100
Irituia	Irituia	-47.43806	-1.77111	BR	5602
Irauçuba	Iraucuba	-39.78333	-3.74611	BR	13281
Ipueiras	Ipueiras	-40.45	-7.03333	BR	17111
Ipubi	Ipubi	-40.14889	-7.65194	BR	16424
Ipu	Ipu	-40.71083	-4.32222	BR	26678
Ipojuca	Ipojuca	-35.06389	-8.39889	BR	53364
Inhuma	Inhuma	-41.70778	-6.66833	BR	7056
Inhapi	Inhapi	-37.74861	-9.22139	BR	7550
Ingá	Inga	-35.60444	-7.28083	BR	8751
Independência	Independencia	-40.30861	-5.39639	BR	11113
Imperatriz	Imperatriz	-47.49167	-5.52639	BR	218106
Iguatu	Iguatu	-39.29861	-6.35944	BR	70380
Igarapé Miri	Igarape Miri	-48.95972	-1.975	BR	26837
Igarapé Açu	Igarape Acu	-47.62	-1.12889	BR	24136
Igarassu	Igarassu	-34.90639	-7.83417	BR	86457
Igaci	Igaci	-36.63361	-9.53694	BR	6480
Icó	Ico	-38.86222	-6.40111	BR	28323
Ibimirim	Ibimirim	-37.69028	-8.54056	BR	12272
Ibiapina	Ibiapina	-40.88944	-3.92333	BR	9205
Ibateguara	Ibateguara	-35.93944	-8.9725	BR	8755
Humberto de Campos	Humberto de Campos	-43.46111	-2.59833	BR	5208
Horizonte	Horizonte	-38.48333	-4.1	BR	51171
Hidrolândia	Hidrolandia	-40.43778	-4.40806	BR	10299
Gurupá	Gurupa	-51.64	-1.405	BR	6461
Gurinhém	Gurinhem	-35.42444	-7.12389	BR	5618
Guaraciaba do Norte	Guaraciaba do Norte	-40.7475	-4.16694	BR	18186
Guarabira	Guarabira	-35.49	-6.85472	BR	43749
Guajará	Guajara	-57.66667	-2.96667	BR	9774
Guaiúba	Guaiuba	-38.63722	-4.03972	BR	21820
Guabiraba	Guabiraba	-35.66667	-8.41667	BR	9285
Gravatá	Gravata	-35.56472	-8.20111	BR	61249
Granja	Granja	-40.82611	-3.12028	BR	25879
Grajaú	Grajau	-46.13861	-5.81944	BR	30217
Governador Dix Sept Rosado	Governador Dix Sept Rosado	-37.52083	-5.45889	BR	6626
Goianinha	Goianinha	-35.2125	-6.26472	BR	13433
Goiana	Goiana	-35.0025	-7.56056	BR	43980
Glória do Goitá	Gloria do Goita	-35.29278	-8.00167	BR	17374
Garanhuns	Garanhuns	-36.50216	-8.88202	BR	110085
Gameleira	Gameleira	-35.38667	-8.58444	BR	19423
Fortuna	Fortuna	-44.15833	-5.73333	BR	9755
Fortaleza	Fortaleza	-38.54306	-3.71722	BR	2400000
Forquilha	Forquilha	-40.26056	-3.79833	BR	13409
Floriano	Floriano	-43.0225	-6.76694	BR	48587
Floresta	Floresta	-38.56861	-8.60111	BR	18100
Flores	Flores	-37.97472	-7.86806	BR	11692
Flexeiras	Flexeiras	-35.78083	-9.1975	BR	7782
Feira Nova	Feira Nova	-35.38917	-7.95083	BR	12984
Farias Brito	Farias Brito	-39.56556	-6.93056	BR	11288
Fagundes	Fagundes	-35.775	-7.355	BR	5137
Exu	Exu	-39.72417	-7.51194	BR	10875
Eusébio	Eusebio	-38.45056	-3.89	BR	37289
Extremoz	Extremoz	-35.30722	-5.70556	BR	17991
Estreito	Estreito	-43.25	-5.78333	BR	17647
Esperantinópolis	Esperantinopolis	-44.70833	-4.86667	BR	13166
Esperantina	Esperantina	-42.23361	-3.90167	BR	21044
Esperança	Esperanca	-35.85722	-7.03306	BR	18817
Escada	Escada	-35.22361	-8.35917	BR	48083
Elesbão Veloso	Elesbao Veloso	-42.14028	-6.20194	BR	10430
Dom Pedro	Dom Pedro	-44.43857	-5.03749	BR	15570
Desterro	Desterro	-37.09389	-7.29056	BR	5374
Demerval Lobão	Demerval Lobao	-42.67639	-5.35833	BR	15265
Delmiro Gouveia	Delmiro Gouveia	-37.99917	-9.38861	BR	35259
Custódia	Custodia	-37.64306	-8.0875	BR	18107
Cururupu	Cururupu	-44.86833	-1.82833	BR	22007
Curuçá	Curuca	-47.84806	-0.72889	BR	10843
Currais Novos	Currais Novos	-36.51778	-6.26083	BR	35560
Curaçá	Curaca	-39.90944	-8.99028	BR	11858
Cupira	Cupira	-35.95	-8.61667	BR	19096
Cumaru	Cumaru	-35.69722	-8.00611	BR	6861
Cuité	Cuite	-36.15361	-6.48361	BR	11391
Cruz do Espírito Santo	Cruz do Espirito Santo	-35.08639	-7.14	BR	5812
Cruz	Cruz	-40.17589	-2.9211	BR	8723
Crato	Crato	-39.40944	-7.23417	BR	88786
Crateús	Crateus	-40.6775	-5.17833	BR	52933
Coroatá	Coroata	-44.12417	-4.13	BR	34129
Coremas	Coremas	-37.94583	-7.01444	BR	11897
Coreaú	Coreau	-40.65667	-3.53333	BR	12383
Condado	Condado	-35.10583	-7.58583	BR	19585
Conceição do Araguaia	Conceicao do Araguaia	-49.26982	-8.26441	BR	27115
Colônia Leopoldina	Colonia Leopoldina	-35.725	-8.90889	BR	11913
Colinas	Colinas	-44.24917	-6.02583	BR	25158
Coelho Neto	Coelho Neto	-43.01278	-4.25667	BR	36184
Codó	Codo	-43.88556	-4.45528	BR	83288
Cocal	Cocal	-41.5575	-3.47194	BR	12097
Chorozinho	Chorozinho	-38.49778	-4.30028	BR	9754
Chapadinha	Chapadinha	-43.36028	-3.74167	BR	40804
Chã Grande	Cha Grande	-35.46167	-8.23833	BR	17112
Cedro	Cedro	-39.06222	-6.60667	BR	14644
Ceará Mirim	Ceara Mirim	-35.42556	-5.63444	BR	32667
Caxias	Caxias	-43.35611	-4.85889	BR	148072
Caucaia	Caucaia	-38.65306	-3.73611	BR	275019
Catolé do Rocha	Catole do Rocha	-37.74667	-6.34389	BR	19812
Catende	Catende	-35.71667	-8.66667	BR	23322
Castelo do Piauí	Castelo do Piaui	-41.5525	-5.32222	BR	8589
Castanhal	Castanhal	-47.92639	-1.29389	BR	137406
Cascavel	Cascavel	-38.24194	-4.13306	BR	52357
Carutapera	Carutapera	-46.02	-1.195	BR	12819
Caruaru	Caruaru	-35.97611	-8.28333	BR	235371
Carpina	Carpina	-35.25472	-7.85083	BR	70689
Carolina	Carolina	-47.46218	-7.33561	BR	16228
Carnaíba	Carnaiba	-37.66667	-8.7	BR	6019
Caririaçu	Caririacu	-39.28361	-7.04222	BR	12971
Cariré	Carire	-40.47333	-3.95056	BR	5488
Careiro da Várzea	Careiro da Varzea	-59.82674	-3.19695	BR	6659
Caraúbas	Caraubas	-37.55667	-5.7925	BR	12462
Capitão Poço	Capitao Poco	-47.05944	-1.74639	BR	32704
Capela	Capela	-36.07361	-9.4075	BR	12520
Capanema	Capanema	-47.18083	-1.19583	BR	47766
Canto do Buriti	Canto do Buriti	-42.94444	-8.11	BR	11714
Cantanhede	Cantanhede	-44.37667	-3.63333	BR	8344
Canindé de São Francisco	Caninde de Sao Francisco	-37.78944	-9.66	BR	11052
Canindé	Caninde	-39.31167	-4.35889	BR	42720
Canhotinho	Canhotinho	-36.19111	-8.88222	BR	12074
Canguaretama	Canguaretama	-35.12889	-6.38	BR	18873
Cândido Mendes	Candido Mendes	-45.71667	-1.44667	BR	8613
Campos Sales	Campos Sales	-40.37611	-7.07444	BR	17648
Campo Maior	Campo Maior	-42.16861	-4.82778	BR	31739
Campo Alegre	Campo Alegre	-36.35083	-9.78194	BR	16785
Campina Grande	Campina Grande	-35.88111	-7.23056	BR	348936
Camocim de São Félix	Camocim de Sao Felix	-35.76194	-8.35861	BR	10270
Camocim	Camocim	-40.84111	-2.90222	BR	44481
Cametá	Cameta	-49.49583	-2.24444	BR	45200
Cajueiro	Cajueiro	-36.45	-9.71667	BR	15062
Cajazeiras	Cajazeiras	-38.55528	-6.89028	BR	43913
Caicó	Caico	-37.09778	-6.45833	BR	54934
Caetés	Caetes	-36.6225	-8.77306	BR	5386
Cacimba de Dentro	Cacimba de Dentro	-35.79	-6.64167	BR	7447
Cachoeirinha	Cachoeirinha	-36.23306	-8.48639	BR	12905
Cabrobó	Cabrobo	-39.31	-8.51417	BR	16096
Cabo	Cabo	-35.03333	-8.28333	BR	143105
Cabedelo	Cabedelo	-34.83389	-6.98111	BR	54839
Caaporã	Caapora	-34.90833	-7.51556	BR	13769
Buriti dos Lopes	Buriti dos Lopes	-41.86694	-3.175	BR	9475
Buriti Bravo	Buriti Bravo	-43.83361	-5.83722	BR	17692
Bujaru	Bujaru	-48.04472	-1.515	BR	6189
Buíque	Buique	-37.15583	-8.62306	BR	20324
Breves	Breves	-50.48028	-1.68222	BR	46473
Brejo Santo	Brejo Santo	-38.98722	-7.49333	BR	27384
Brejo da Madre de Deus	Brejo da Madre de Deus	-36.37111	-8.14583	BR	27369
Brejo	Brejo	-42.75028	-3.68444	BR	11636
Brejinho	Brejinho	-35.35667	-6.19083	BR	7625
Bragança	Braganca	-46.76556	-1.05361	BR	57163
Borba	Borba	-59.58864	-4.39143	BR	11918
Boqueirão	Boqueirao	-36.13422	-7.48237	BR	11566
Bonito	Bonito	-35.72861	-8.47028	BR	8865
Bom Jesus	Bom Jesus	-44.35861	-9.07444	BR	12666
Bom Jardim	Bom Jardim	-35.58722	-7.79583	BR	13523
Bom Jardim	Bom Jardim	-46.48333	-7.01667	BR	12343
Bom Conselho	Bom Conselho	-36.67972	-9.16972	BR	27800
Boa Viagem	Boa Viagem	-39.73222	-5.1275	BR	24671
Bezerros	Bezerros	-35.79694	-8.23333	BR	51436
Bequimão	Bequimao	-44.7825	-2.44889	BR	5695
Benevides	Benevides	-48.24472	-1.36139	BR	49794
Beneditinos	Beneditinos	-42.36667	-5.45	BR	5005
Belo Jardim	Belo Jardim	-36.42417	-8.33556	BR	49922
Belém do Brejo do Cruz	Belem do Brejo do Cruz	-37.53583	-6.18861	BR	8777
Belém de São Francisco	Belem de Sao Francisco	-38.96583	-8.75389	BR	11124
Belém	Belem	-35.53333	-6.69167	BR	15550
Belém	Belem	-48.50444	-1.45583	BR	1407737
Bela Cruz	Bela Cruz	-40.16778	-3.05056	BR	12715
Beberibe	Beberibe	-38.13056	-4.17972	BR	37025
Bayeux	Bayeux	-34.93222	-7.125	BR	91056
Baturité	Baturite	-38.88472	-4.32861	BR	22417
Batalha	Batalha	-37.12472	-9.67778	BR	11820
Batalha	Batalha	-42.075	-4.025	BR	8744
Barroquinha	Barroquinha	-41.13611	-3.01889	BR	12410
Barro	Barro	-38.86667	-6.71667	BR	11519
Barreiros	Barreiros	-35.18639	-8.81833	BR	35565
Barreirinhas	Barreirinhas	-42.82591	-2.75556	BR	17437
Barreirinha	Barreirinha	-57.07	-2.79333	BR	11257
Barras	Barras	-42.29444	-4.24444	BR	21597
Barra do Corda	Barra do Corda	-45.23693	-5.50308	BR	48901
Barra de Santo Antônio	Barra de Santo Antonio	-35.50722	-9.40472	BR	10057
Barcarena	Barcarena	-48.62583	-1.50583	BR	29871
Barbalha	Barbalha	-39.30417	-7.31111	BR	33943
Baraúna	Barauna	-37.61667	-5.08	BR	14112
Bananeiras	Bananeiras	-35.63333	-6.75	BR	7371
Balsas	Balsas	-46.03556	-7.5325	BR	68056
Baião	Baiao	-49.67167	-2.79056	BR	12316
Bacabal	Bacabal	-44.79167	-4.29167	BR	72372
Autazes	Autazes	-59.13056	-3.57972	BR	9614
Aurora	Aurora	-38.9675	-6.9425	BR	10757
Augusto Corrêa	Augusto Correa	-46.635	-1.02167	BR	16279
Atalaia	Atalaia	-36.02278	-9.50194	BR	18908
Assaré	Assare	-39.875	-6.87444	BR	11369
Aroeiras	Aroeiras	-35.7075	-7.54528	BR	7019
Arês	Ares	-35.16028	-6.19444	BR	7231
Areia Branca	Areia Branca	-37.13694	-4.95611	BR	18372
Areia	Areia	-35.69167	-6.96333	BR	13824
Arcoverde	Arcoverde	-37.05389	-8.41889	BR	57163
Araruna	Araruna	-35.74167	-6.55833	BR	7667
Araripina	Araripina	-40.49833	-7.57611	BR	38569
Araripe	Araripe	-40.04611	-7.2125	BR	11860
Arari	Arari	-44.78	-3.45361	BR	16777
Arara	Arara	-35.75833	-6.82833	BR	7641
Arapiraca	Arapiraca	-36.66111	-9.7525	BR	166562
Araioses	Araioses	-41.90306	-2.89	BR	8667
Araguaína	Araguaina	-48.20722	-7.19111	BR	105019
Araçoiaba	Aracoiaba	-35.09083	-7.79028	BR	13095
Aracoiaba	Aracoiaba	-38.81417	-4.37111	BR	13425
Aracati	Aracati	-37.76972	-4.56167	BR	44293
Aquiraz	Aquiraz	-38.39111	-3.90139	BR	65116
Apodi	Apodi	-37.79889	-5.66417	BR	16757
Angicos	Angicos	-36.60111	-5.66556	BR	7728
Ananindeua	Ananindeua	-48.37222	-1.36556	BR	433956
Anajatuba	Anajatuba	-44.61972	-3.26444	BR	5627
Anadia	Anadia	-36.30417	-9.68444	BR	9574
Amontada	Amontada	-39.83167	-3.36167	BR	13520
Amarante do Maranhão	Amarante do Maranhao	-46.74222	-5.56667	BR	11510
Amarante	Amarante	-42.84544	-6.24316	BR	8828
Amaraji	Amaraji	-35.4525	-8.38306	BR	16660
Altos	Altos	-42.46	-5.03806	BR	28768
Altinho	Altinho	-36.05944	-8.48972	BR	11913
Altamira	Altamira	-52.20639	-3.20333	BR	70888
Almeirim	Almeirim	-52.58167	-1.52333	BR	20464
Alhandra	Alhandra	-34.91444	-7.43861	BR	10788
Alexandria	Alexandria	-38.01583	-6.4125	BR	9769
Alenquer	Alenquer	-54.73833	-1.94167	BR	26290
Alcântara	Alcantara	-44.41669	-2.4041	BR	5655
Alagoinha	Alagoinha	-35.545	-6.95	BR	7474
Alagoa Nova	Alagoa Nova	-35.75833	-7.07083	BR	9182
Alagoa Grande	Alagoa Grande	-35.63	-7.15833	BR	16406
Águas Belas	Aguas Belas	-37.12306	-9.11139	BR	22563
Água Preta	Agua Preta	-35.53056	-8.7075	BR	16444
Água Branca	Agua Branca	-37.93611	-9.26083	BR	5160
Água Branca	Agua Branca	-42.63611	-5.89222	BR	13912
Agrestina	Agrestina	-35.94472	-8.45806	BR	14452
Afuá	Afua	-50.38667	-0.15667	BR	7031
Afonso Bezerra	Afonso Bezerra	-36.50556	-5.49833	BR	6947
Afogados da Ingazeira	Afogados da Ingazeira	-37.63917	-7.75083	BR	25060
Açu	Acu	-36.90861	-5.57667	BR	36125
Acopiara	Acopiara	-39.4525	-6.09528	BR	24561
Acaraú	Acarau	-40.12	-2.88556	BR	28389
Acará	Acara	-48.19667	-1.96083	BR	12802
Abreu e Lima	Abreu e Lima	-34.90278	-7.91167	BR	81959
Abaetetuba	Abaetetuba	-48.8825	-1.71806	BR	78050
Xique Xique	Xique Xique	-42.72815	-10.82294	BR	35433
Chavantes	Chavantes	-49.70944	-23.03889	BR	10306
Xanxerê	Xanxere	-52.40417	-26.87694	BR	32957
Votuporanga	Votuporanga	-49.97278	-20.42278	BR	69863
Votorantim	Votorantim	-47.43778	-23.54667	BR	99390
Volta Redonda	Volta Redonda	-44.10417	-22.52306	BR	249580
Vitória da Conquista	Vitoria da Conquista	-40.83944	-14.86611	BR	253137
Vitória	Vitoria	-40.33778	-20.31944	BR	312656
Visconde do Rio Branco	Visconde do Rio Branco	-42.84056	-21.01028	BR	29009
Viradouro	Viradouro	-48.29694	-20.87306	BR	17172
Vinhedo	Vinhedo	-46.97528	-23.02972	BR	56492
Vila Velha	Vila Velha	-40.2925	-20.32972	BR	394930
Videira	Videira	-51.15167	-27.00833	BR	42440
Viçosa	Vicosa	-42.88194	-20.75389	BR	68680
Vianópolis	Vianopolis	-48.51639	-16.74194	BR	7807
Viana	Viana	-40.49611	-20.39028	BR	55122
Viamão	Viamao	-51.02333	-30.08111	BR	285269
Vespasiano	Vespasiano	-43.92333	-19.69194	BR	94749
Veranópolis	Veranopolis	-51.54944	-28.93611	BR	19861
Vera Cruz	Vera Cruz	-41.03333	-12.63333	BR	30556
Wenceslau Braz	Wenceslau Braz	-49.80278	-23.87389	BR	15726
Venâncio Aires	Venancio Aires	-52.19194	-29.60639	BR	40627
Vazante	Vazante	-46.90778	-17.98694	BR	15459
Vassouras	Vassouras	-43.6625	-22.40389	BR	21174
Varzelândia	Varzelandia	-44.0275	-15.70139	BR	6397
Várzea Paulista	Varzea Paulista	-46.82833	-23.21139	BR	110936
Várzea Grande	Varzea Grande	-56.1325	-15.64667	BR	249752
Várzea da Palma	Varzea da Palma	-44.73367	-17.5976	BR	28706
Varginha	Varginha	-45.43028	-21.55139	BR	116571
Vargem Grande do Sul	Vargem Grande do Sul	-46.89361	-21.83222	BR	36213
Valparaíso	Valparaiso	-50.86833	-21.22778	BR	15938
Valinhos	Valinhos	-46.99583	-22.97056	BR	88630
Valente	Valente	-39.46194	-11.41222	BR	12588
Valença	Valenca	-43.70028	-22.24556	BR	61144
Valença	Valenca	-39.07306	-13.37028	BR	63231
Vacaria	Vacaria	-50.93389	-28.51222	BR	56765
Urussanga	Urussanga	-49.32083	-28.51778	BR	10669
Urupês	Urupes	-49.29	-21.20167	BR	10745
Uruguaiana	Uruguaiana	-57.08833	-29.75472	BR	123480
Uruçuca	Urucuca	-39.28444	-14.59306	BR	24409
Uruana	Uruana	-49.68266	-15.5036	BR	10258
Uruaçu	Uruacu	-49.14083	-14.52472	BR	30088
União da Vitória	Uniao da Vitoria	-51.08639	-26.23	BR	48741
Unaí	Unai	-46.90611	-16.3575	BR	60202
Una	Una	-39.07528	-15.29333	BR	22613
Umuarama	Umuarama	-53.325	-23.76639	BR	107319
Umbaúba	Umbauba	-37.65778	-11.38333	BR	12880
Uberlândia	Uberlandia	-48.27722	-18.91861	BR	563536
Uberaba	Uberaba	-47.93194	-19.74833	BR	260843
Ubatuba	Ubatuba	-45.07111	-23.43389	BR	79007
Ubatã	Ubata	-39.52641	-14.20906	BR	15604
Ubaitaba	Ubaitaba	-39.32333	-14.3125	BR	28375
Ubaíra	Ubaira	-39.66278	-13.26806	BR	8069
Ubá	Uba	-42.94278	-21.12	BR	97828
Turmalina	Turmalina	-42.73	-17.28556	BR	8795
Tupi Paulista	Tupi Paulista	-51.57056	-21.38111	BR	10877
Tupanciretã	Tupancireta	-53.83583	-29.08056	BR	17488
Tupaciguara	Tupaciguara	-48.705	-18.59222	BR	24398
Tupã	Tupa	-50.51361	-21.93472	BR	62035
Tucano	Tucano	-38.79084	-10.95817	BR	31203
Tubarão	Tubarao	-49.00694	-28.46667	BR	67245
Triunfo	Triunfo	-51.71806	-29.94333	BR	14749
Trindade	Trindade	-49.48889	-16.64944	BR	97521
Três Rios	Tres Rios	-43.20917	-22.11667	BR	71944
Três Pontas	Tres Pontas	-45.5125	-21.36667	BR	43749
Três Passos	Tres Passos	-53.93194	-27.45556	BR	17286
Três Lagoas	Tres Lagoas	-51.70338	-20.78765	BR	78712
Três de Maio	Tres de Maio	-54.24	-27.77333	BR	18278
Três Coroas	Tres Coroas	-50.77778	-29.51694	BR	21051
Três Corações	Tres Coracoes	-45.25333	-21.69694	BR	63457
Três Barras	Tres Barras	-50.32222	-26.10639	BR	14855
Tremembé	Tremembe	-45.54944	-22.95833	BR	31719
Tramandaí	Tramandai	-50.13361	-29.98472	BR	34734
Torres	Torres	-49.72694	-29.33528	BR	32791
Toledo	Toledo	-53.74306	-24.71361	BR	119313
Tocantins	Tocantins	-43.01778	-21.175	BR	12875
Tobias Barreto	Tobias Barreto	-37.99833	-11.18389	BR	29740
Timóteo	Timoteo	-42.64953	-19.58106	BR	91722
Timbó	Timbo	-49.27167	-26.82333	BR	33765
Tijucas	Tijucas	-48.63361	-27.24139	BR	22481
Tietê	Tiete	-47.71472	-23.10194	BR	32061
Tibagi	Tibagi	-50.41361	-24.50944	BR	12644
Teutônia	Teutonia	-51.80639	-29.44806	BR	21834
Terra Roxa	Terra Roxa	-50.0314	-23.85571	BR	10911
Terra Rica	Terra Rica	-52.61694	-22.70944	BR	10346
Terra Nova	Terra Nova	-40.66667	-12.36667	BR	11169
Terra Boa	Terra Boa	-52.44417	-23.76806	BR	12958
Teresópolis	Teresopolis	-42.97822	-22.4167	BR	123979
Terenos	Terenos	-54.86028	-20.44222	BR	6086
Teófilo Otoni	Teofilo Otoni	-41.50528	-17.8575	BR	101170
Teodoro Sampaio	Teodoro Sampaio	-52.1675	-22.5325	BR	15193
Telêmaco Borba	Telemaco Borba	-50.61556	-24.32389	BR	58880
Taubaté	Taubate	-45.55528	-23.02639	BR	251641
Tatuí	Tatui	-47.85694	-23.35556	BR	93580
Tarumã	Taruma	-50.57722	-22.74667	BR	10337
Taquarituba	Taquarituba	-49.24444	-23.53306	BR	21492
Taquaritinga	Taquaritinga	-48.50472	-21.40611	BR	50098
Taquari	Taquari	-51.86444	-29.79972	BR	27107
Taquara	Taquara	-50.78056	-29.65056	BR	48051
Tapiramutá	Tapiramuta	-40.79139	-11.84722	BR	16544
Tapes	Tapes	-51.39583	-30.67333	BR	18570
Taperoá	Taperoa	-39.09861	-13.53806	BR	8095
Tapejara	Tapejara	-52.01389	-28.06806	BR	14064
Tapejara	Tapejara	-52.87333	-23.73306	BR	10726
Tanhaçu	Tanhacu	-41.24806	-14.02139	BR	6620
Tanguá	Tangua	-42.71417	-22.73028	BR	23740
Tanabi	Tanabi	-49.64917	-20.62639	BR	18227
Tambaú	Tambau	-47.27444	-21.705	BR	19956
Taiobeiras	Taiobeiras	-42.23306	-15.80778	BR	24351
Taguatinga	Taguatinga	-46.43611	-12.40389	BR	13711
Taboão da Serra	Taboao da Serra	-46.79167	-23.62611	BR	214523
Tabatinga	Tabatinga	-48.6875	-21.71667	BR	11616
Suzano	Suzano	-46.31083	-23.5425	BR	283314
Sumaré	Sumare	-47.26694	-22.82194	BR	227977
Sorocaba	Sorocaba	-47.45806	-23.50167	BR	558862
Sombrio	Sombrio	-49.61667	-29.11389	BR	14864
Soledade	Soledade	-52.51028	-28.81833	BR	24791
Socorro	Socorro	-46.52889	-22.59139	BR	24272
Sobradinho	Sobradinho	-39.1	-12.83333	BR	19304
Siqueira Campos	Siqueira Campos	-49.83389	-23.68889	BR	13866
Simão Dias	Simao Dias	-37.81111	-10.73833	BR	18385
Silvânia	Silvania	-48.60806	-16.65889	BR	11377
Silva Jardim	Silva Jardim	-42.39167	-22.65083	BR	16888
Sidrolândia	Sidrolandia	-54.96139	-20.93194	BR	16878
Siderópolis	Sideropolis	-49.42444	-28.59778	BR	8536
Severínia	Severinia	-48.80278	-20.80944	BR	13212
Sete Lagoas	Sete Lagoas	-44.24667	-19.46583	BR	201334
Sertãozinho	Sertaozinho	-47.99028	-21.13778	BR	99211
Sertanópolis	Sertanopolis	-51.03639	-23.05861	BR	13903
Serro	Serro	-43.37944	-18.60472	BR	12616
Serrinha	Serrinha	-39.0075	-11.66417	BR	49078
Serra Negra	Serra Negra	-46.70056	-22.61222	BR	22632
Serrana	Serrana	-47.59556	-21.21139	BR	39826
Serra	Serra	-40.30778	-20.12861	BR	394153
Seropédica	Seropedica	-43.7075	-22.74389	BR	54846
Senhor do Bonfim	Senhor do Bonfim	-40.18944	-10.46139	BR	48471
Sengés	Senges	-49.46315	-24.11335	BR	14867
Senador Canedo	Senador Canedo	-49.09306	-16.70806	BR	61800
Seabra	Seabra	-41.77049	-12.41713	BR	16764
Schroeder	Schroeder	-49.07306	-26.4125	BR	15505
Saubara	Saubara	-38.76861	-12.7375	BR	15662
Sarzedo	Sarzedo	-44.14472	-20.03528	BR	20798
Sarandi	Sarandi	-52.92306	-27.94389	BR	15158
Sarandi	Sarandi	-51.87389	-23.44361	BR	84697
Saquarema	Saquarema	-42.51028	-22.92	BR	62056
